_dataobs_,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class,F_class,_WARN_,Q_class0,Q_class1,R_class0,R_class1,U_class,b_class,EM_SEGMENT,EM_EVENTPROBABILITY,EM_PROBABILITY,EM_CLASSIFICATION,EM_CLASSTARGET
3157,0.43971,-0.03871,-0.06356,-0.13433,0.00735,-0.01605,1.47297,0.06016,1.30197,0.27219,-0.00999,0.08142,-0.02126,0.8143,-0.0434,0.07803,0.05661,-0.04802,-0.01527,1.33522,0.06049,0.11823,0.16619,0.92151,0.01788,-0.01861,-0.0882,-0.02413,0.05471,-0.02507,0.22507,1.66151,1.4715,1.14822,-0.02712,0.00086,0.05935,-0.14419,-0.00745,0.04662,-0.02268,-0.01623,0.00712,-0.12185,-0.0335,1.13966,0.06707,-0.04182,0.01113,-0.02445,-0.01117,-0.01754,-0.09025,0.01064,0.04246,-0.0108,-0.0231,-0.03346,0.0007,-0.01747,0.24769,-0.01925,0,0,,0.9970436218,0.0029563782,0.0073326278,-0.007332628,0,6,6,0.0073326278,0.9926673722,0,0
3168,0.09532,-0.10775,1.00443,0.3156,0.00794,-0.01605,-0.19572,0.14761,0.44444,0.329,-0.00827,0.02974,-0.02231,1.23184,0.98134,0.02715,0.06175,0.01449,-0.01578,0.45622,0.05289,0.02522,0.40459,1.13983,-0.00959,-0.01214,-0.52303,-0.02522,0.06607,-0.0252,0.24266,1.20562,0.42556,-0.44612,-0.03306,0.07596,0.0705,0.09371,-0.00745,0.06137,-0.01032,-0.01322,0.00464,0.14641,-0.00761,0.2043,0.04696,1.09468,-0.96507,-0.02458,0.00484,-0.01075,-0.06506,0.01086,0.0124,-0.0109,-0.02241,-0.0442,-0.12896,-0.01764,0.2832,-0.03735,0,0,,0.9994975788,0.0005024212,0.0006839756,-0.000683976,0,14,14,0.0006839756,0.9993160244,0,0
3169,-0.02324,-0.04683,1.20251,0.02873,0.00815,0.02829,-0.37984,-0.06014,-0.11687,-0.09759,-0.01197,0.00507,-0.00126,-0.29177,0.01887,0.00285,0.01587,-0.06956,-0.01549,-0.1678,0.01524,0.03244,-0.04353,-0.31605,-0.00998,0.00621,0.62273,-0.02901,0.01144,-0.02042,-0.15647,-0.63377,-0.18669,-0.01093,0.10831,-0.09021,0.00057,0.38013,-0.00735,0.0008,-0.02387,-0.01403,0.00825,0.20019,-0.04236,0.06651,0.02917,0.65834,0.00074,-0.01979,0.00479,-0.01181,0.29206,0.00944,0.01173,-0.0096,-0.02336,0.04595,-0.10259,-0.01369,-0.18854,0.00029,0,0,,0.9997581396,0.0002418604,0.0011162377,-0.001116238,0,12,12,0.0011162377,0.9988837623,0,0
3177,-0.04702,0.00071,0.45534,-0.08435,0.00712,-0.00036,-0.34887,0.00543,-0.23152,-0.13349,-0.01225,-0.00112,0.0219,-0.41193,-0.26286,-0.00323,0.0086,0.01803,-0.01579,-0.16698,0.01036,-0.02209,0.11937,-0.40671,-0.00998,-0.0124,2.41165,-0.01878,0.00375,-0.01842,-0.24311,-0.64487,-0.18578,0.01471,-0.0337,-0.01652,0.00016,-0.15207,-0.00732,0.00048,-0.00787,-0.0112,0.00393,-0.15197,-0.00898,0.05271,0.02796,0.01938,0.24755,-0.01778,-0.00207,-0.01139,3.74765,0.00988,0.00605,-0.01004,-0.02023,-0.04437,-0.17832,-0.0126,-0.25145,-0.0214,0,0,,0.99963796,0.00036204,0.0041375223,-0.004137522,0,7,7,0.0041375223,0.9958624777,0,0
3178,-0.07951,-0.12022,1.02233,0.44637,0.00798,-0.01605,-0.57939,0.16341,-0.24288,-0.14411,-0.0104,-0.0081,-0.01781,0.22492,1.45319,-0.01011,0.00306,-0.05356,-0.01534,-0.25034,0.00566,0.01016,0.29796,0.27559,-0.00993,-0.01249,-0.62978,-0.02265,-0.00213,-0.0243,0.13184,0.99152,-0.27731,-0.81269,-0.03134,0.08518,0.00807,0.7054,-0.00744,0.00661,-0.01509,-0.00733,0.00401,0.67044,-0.03635,-0.29094,-0.01367,1.47135,-1.08371,-0.02368,0.00457,-0.01108,-0.07398,0.00966,0.00253,-0.00941,-0.02261,-0.02928,-0.23694,-0.01655,0.0877,-0.04255,0,0,,0.9995298597,0.0004701403,0.0007042607,-0.000704261,0,14,14,0.0007042607,0.9992957393,0,0
3179,-0.06199,0.03011,-0.52992,-0.19384,0.01637,-0.01605,0.1699,-0.02701,-0.02453,-0.14312,-0.01113,-0.00393,-0.00449,-0.25412,-0.37102,-0.006,0.00599,-0.05141,-0.0155,-0.12839,0.00784,-0.03394,-0.1619,-0.2335,-0.00994,-0.02115,-0.96273,-0.01634,0.01148,-0.01886,-0.2146,0.22955,-0.12105,-0.09679,-0.03431,-0.00182,0.00654,-0.14418,-0.0074,0.00413,-0.01752,-0.01023,0.00414,-0.12978,-0.03574,-0.28474,0.00345,-0.48269,0.09572,-0.01851,-0.02712,-0.01986,-0.12733,0.00963,0.00506,-0.00907,-0.01387,-0.03115,-0.19631,-0.01272,-0.24512,-0.03699,0,0,,0.999178177,0.000821823,0.0026423568,-0.002642357,0,9,9,0.0026423568,0.9973576432,0,0
3180,-0.07717,-0.04011,1.08482,0.02865,0.00826,0.00456,-0.37975,-0.04875,-0.34226,-0.15599,-0.01215,-0.00709,0.02897,-0.42836,-0.03322,-0.00911,0.00415,-0.05838,-0.01485,-0.2893,0.00583,-0.01998,-0.01522,-0.41988,-0.00998,-0.002,1.71725,-0.02706,-0.00098,-0.0135,-0.37852,-0.65588,-0.32063,-0.61002,-0.03024,-0.0678,-0.00289,0.39597,-0.00731,-0.0019,-0.01975,-0.01147,0.0041,0.18513,-0.03824,-0.07512,0.01921,0.46947,-0.10588,-0.01285,-0.00421,-0.01297,2.02669,0.00944,0.00343,-0.0096,-0.02094,-0.02318,-0.17262,-0.00876,-0.39093,-0.02818,0,0,,0.9997635963,0.0002364037,0.0032924262,-0.003292426,0,8,8,0.0032924262,0.9967075738,0,0
3182,0.08118,0.04139,0.32546,-0.10893,0.00706,-0.00144,-0.11242,-0.04131,0.46847,-0.03476,-0.01,0.02613,-0.00899,-0.17768,-0.40466,0.02359,0.05201,-0.00224,-0.01453,0.45747,0.04574,0.03554,-0.17204,-0.19625,-0.00978,-0.01302,0.83726,-0.01275,0.05799,-0.00951,-0.44552,-0.06707,0.56662,-0.36653,-0.03358,-0.03928,0.07761,-0.08148,-0.00741,0.05618,-0.00339,-0.00322,0.00469,-0.07986,-0.01415,0.49291,0.07168,-0.14748,0.46624,-0.00886,-0.01051,-0.01287,0.16132,0.01099,0.02419,-0.01067,-0.01731,-0.04317,-0.27391,-0.00781,-0.4141,-0.02722,0,0,,0.9989228246,0.0010771754,0.0080858213,-0.008085821,0,5,5,0.0080858213,0.9919141787,0,0
3187,-0.07216,0.08303,-1.16024,-0.31315,0.00559,-0.01605,-0.80166,-0.09405,-0.00657,-0.15243,-0.01067,-0.00731,0.03677,-0.44214,-0.50308,-0.00933,0.00765,-0.05613,-0.01443,-0.00938,0.01144,-0.06578,-0.30666,-0.41943,-0.00993,-0.02302,-1.1746,0.01507,0.06562,-0.00353,-0.51152,-0.46271,-0.01347,-1.02506,-0.0347,0.03863,0.07972,-0.11635,-0.00736,0.0628,-0.0247,-0.01706,0.00453,-0.25271,-0.03655,0.06055,0.04946,-0.88636,-0.5022,-0.00287,-0.03853,-0.0219,-0.13658,0.01104,0.00512,-0.00953,0.01662,-0.02645,0.06081,-0.00411,-0.48121,-0.04786,0,0,,0.9993850929,0.0006149071,0.0053017847,-0.005301785,0,7,7,0.0053017847,0.9946982153,0,0
3190,0.01934,0.08523,-0.14183,-0.14139,0.00505,-0.01605,0.69899,-0.09683,0.15806,-0.05148,-0.01198,0.01329,0.01344,-0.38453,-0.50741,0.01095,0.01924,-0.04546,-0.01549,0.15343,0.01888,-0.00009,-0.29374,-0.39184,-0.00977,-0.0192,-0.79057,-0.01717,0.02073,-0.02203,-0.05811,0.14315,0.21214,0.40873,-0.03453,0.01104,0.01868,-0.14373,-0.00734,0.01296,-0.01993,-0.01374,0.00464,-0.11137,-0.03168,0.38164,0.04413,-0.53404,-0.07861,-0.02147,-0.03421,-0.01788,-0.11697,0.01153,0.02503,-0.01145,0.01106,-0.03483,-0.1126,-0.01599,0.01366,-0.0299,0,0,,0.9956871235,0.0043128765,0.0100734462,-0.010073446,0,5,5,0.0100734462,0.9899265538,0,0
3191,0.27218,-0.07631,0.57318,0.25902,0.00807,-0.01588,-0.15587,0.10778,1.15865,1.01761,-0.00691,0.06619,-0.02196,1.06433,0.3329,0.06304,0.11544,-0.02485,-0.01449,1.18658,0.09821,0.11239,0.35701,0.92417,-0.00946,-0.01618,-0.20174,-0.02468,0.1197,-0.02595,0.35765,0.46668,1.29501,-0.40804,-0.03353,0.05055,0.15291,0.29392,-0.00745,0.12052,-0.02044,-0.01758,0.00668,0.19952,-0.02076,1.02076,0.12437,0.05804,-1.08179,-0.02533,-0.01155,-0.01685,-0.05354,0.01244,0.02513,-0.01216,-0.02197,-0.04065,0.10807,-0.01866,0.57307,-0.04016,0,0,,0.9996358634,0.0003641366,0.0005440007,-0.000544001,0,16,16,0.0005440007,0.9994559993,0,0
3223,0.07177,0.01139,0.18743,-0.127,0.01871,-0.01605,8.42412,-0.0033,0.14146,-0.07312,-0.0125,0.01764,-0.0119,-0.10149,-0.30612,0.01523,0.00398,-0.07357,-0.01592,0.13304,0.00776,0.01703,-0.02759,-0.05587,-0.00999,-0.0144,-1.64826,-0.02704,-0.0009,-0.02987,2.05511,5.97313,0.20388,7.78966,-0.01203,-0.04639,-0.01083,-0.04941,-0.00741,-0.00863,-0.02958,-0.01941,0.08341,0.00885,-0.04384,0.06282,0.02052,-0.01523,0.60062,-0.02927,-0.00156,-0.01391,-0.12224,0.0093,0.01855,-0.0094,-0.02309,4.20835,0.38633,-0.0204,1.79148,0.14208,0,0,,0.9997166017,0.0002833983,0.0126225879,-0.012622588,0,4,4,0.0126225879,0.9873774121,0,0
3227,-0.00958,0.03071,-0.57221,-0.19904,0.00743,-0.01605,1.1244,-0.02777,-0.02738,-0.09327,-0.01109,0.00667,-0.01313,-0.059,-0.37289,0.00444,0.01091,-0.07262,-0.01588,-0.06819,0.01244,-0.0204,-0.24741,-0.03895,-0.00972,-0.02133,-1.10816,-0.02196,0.00675,-0.02459,0.16509,0.82789,-0.37653,0.81518,-0.03404,-0.01884,-0.01511,-0.07936,-0.00741,-0.0006,-0.02567,-0.01544,0.01737,-0.08734,-0.04349,-0.43101,0.00294,-0.50434,0.07286,-0.02397,-0.0277,-0.02112,-0.12801,0.00921,0.01137,-0.00961,-0.01627,0.3238,-0.04328,-0.01657,0.09049,-0.02851,0,0,,0.9973044031,0.0026955969,0.0026232934,-0.002623293,0,9,9,0.0026232934,0.9973767066,0,0
3238,-0.18967,-0.0525,-0.85537,-0.25235,-0.00746,-0.03073,-1.18855,0.07763,-0.09729,-0.32015,-0.02635,-0.03183,-0.04758,-0.81572,0.06735,-0.03348,-0.35776,0.06081,-0.01648,-0.46742,-0.28736,-0.07121,-0.07103,-0.75436,-0.00999,-0.02222,2.81266,0.06751,-0.38446,0.21543,-0.71994,-0.59015,-0.0909,-1.39471,-0.03426,0.03795,0.3499,-0.09272,-0.01052,-0.07121,0.04233,0.03492,0.00063,-0.18719,0.02157,-0.17493,-0.07974,-0.58622,-0.44349,0.13129,-0.023,-0.02095,-0.12724,0.01623,0.00217,-0.00696,-0.02097,-0.04572,-0.36588,0.06538,-0.68897,-0.05021,0,0,,0.998748865,0.001251135,0.0402705759,-0.040270576,0,2,2,0.0402705759,0.9597294241,0,0
3245,-0.1574,-0.02257,-0.34385,-0.17357,0.00687,-0.01605,-0.11493,0.03971,-0.5111,-0.22086,-0.01296,-0.02208,-0.37236,-0.55637,-0.14718,-0.02388,-0.01921,-0.00218,-0.01569,-0.53694,-0.01547,-0.07871,-0.15055,-0.54134,-0.01005,-0.02015,-0.68323,-0.01733,-0.01648,-0.01458,-0.35519,0.33901,-0.5652,-0.36893,0.15961,-0.01766,-0.02964,-0.14856,-0.00692,-0.02487,-0.00907,-0.00923,0.00343,-0.17409,-0.01851,-0.35793,-0.00706,-0.15046,0.2875,-0.01393,-0.01434,-0.01896,-0.12149,0.00893,-0.00378,-0.00884,-0.02344,-0.04317,-0.21241,-0.00905,-0.38324,-0.03756,0,0,,0.9571218143,0.0428781857,0.0276058192,-0.027605819,0,2,2,0.0276058192,0.9723941808,0,0
3250,0.06649,-0.08553,0.93321,0.12117,0.008,0.00314,-0.30237,0.11946,0.26399,0.11904,-0.00963,0.02553,-0.01851,0.29932,0.47466,0.02301,0.06109,-0.00893,-0.01485,0.27076,0.04945,-0.04802,-0.0198,0.18566,0.01471,-0.0112,1.83419,-0.02066,0.05936,-0.0167,-0.30569,0.31112,1.51904,-0.54801,-0.03142,0.05208,0.20341,0.01084,-0.00744,0.05145,-0.0045,-0.00332,0.00487,0.14343,-0.00967,0.36774,0.06797,0.74399,-0.63502,-0.01586,0.00782,-0.00977,-0.1272,0.01341,0.01157,-0.01375,-0.02257,-0.0426,-0.27321,-0.01435,-0.14239,-0.03673,0,0,,0.996310126,0.003689874,0.0038743736,-0.003874374,0,8,8,0.0038743736,0.9961256264,0,0
3256,0.0198,-0.05572,2.02398,0.45723,0.00906,-0.01605,0.19674,0.0817,0.00395,0.00822,-0.01166,0.00863,-0.00846,-0.18866,0.09689,0.00636,0.02057,-0.03025,-0.01567,-0.40317,0.02438,0.03814,0.25835,-0.1489,-0.00999,0.02475,-0.68205,-0.02817,0.04554,-0.02439,0.14166,0.55098,-0.22938,-0.07114,-0.03354,0.06281,-0.00205,0.50758,-0.00716,-0.01395,-0.01446,-0.01041,0.00454,0.54171,-0.02322,-0.16141,0.01277,0.82643,-0.78053,-0.02376,0.07768,0.02669,-0.04638,0.01249,0.00963,-0.01243,-0.0191,-0.03966,-0.19323,-0.01782,0.32491,0.00558,0,0,,0.9995035893,0.0004964107,0.000618593,-0.000618593,0,15,15,0.000618593,0.999381407,0,0
3258,0.34236,-0.09317,1.2107,0.16132,0.00773,-0.01605,1.78285,0.12914,1.3777,0.53753,-0.0105,0.08143,-0.02282,1.53732,0.61701,0.07804,0.05082,-0.0452,-0.01554,1.39405,0.04508,0.19314,0.29983,1.30192,-0.0089,-0.00611,-0.75351,-0.02617,0.05103,-0.02835,1.01015,3.7325,1.55,1.44429,0.02394,0.04824,0.05439,-0.10336,-0.00745,0.04237,-0.02079,-0.01469,0.00599,0.141,-0.03245,1.33462,0.06916,1.17277,-0.58298,-0.02773,0.02441,-0.0046,-0.07798,0.01055,0.02774,-0.01065,-0.0234,-0.03496,-0.0776,-0.01958,1.01974,0.00509,0,0,,0.9992003531,0.0007996469,0.0014423172,-0.001442317,0,11,11,0.0014423172,0.9985576828,0,0
3261,-0.04542,0.07687,0.02948,-0.1519,0.00609,-0.0007,-0.3731,-0.10158,-0.20689,-0.14167,-0.0119,0.00021,0.01614,-0.39448,-0.49059,-0.00193,0.00959,0.08763,-0.0137,-0.10125,0.01032,-0.02242,-0.14648,-0.3899,-0.00997,-0.01345,0.18037,-0.01533,0.00479,-0.01299,-0.38856,-0.64819,-0.11331,0.08633,-0.03449,-0.08982,0.00426,-0.14905,-0.00734,0.00368,-0.00549,-0.01987,0.00387,-0.29054,0.01593,0.00026,0.02408,-0.17858,1.13692,-0.01234,-0.01631,-0.01407,-0.05966,0.00954,0.01152,-0.0097,-0.0146,-0.0462,0.51138,-0.0085,-0.39759,-0.00284,0,0,,0.9997827416,0.0002172584,0.0011845227,-0.001184523,0,11,11,0.0011845227,0.9988154773,0,0
3265,-0.11213,0.11034,0.05479,-0.06322,0.00733,-0.0451,-0.32615,-0.14238,-0.37523,-0.16241,-0.0123,-0.00887,0.08785,-0.48567,-0.55195,-0.01086,0.00035,-0.01521,0.07898,-0.37687,-0.00379,-0.08189,-0.24785,-0.5009,-0.00999,-0.01865,1.2464,-0.00818,-0.00501,-0.02301,0.00959,-0.67264,-0.41718,-0.31695,-0.03466,0.04468,-0.0156,-0.12159,-0.00705,-0.01182,-0.01616,-0.01462,0.00364,-0.11789,-0.0211,-0.17897,0.00959,-0.65663,-0.67088,-0.02238,-0.04091,-0.01789,0.2453,0.01019,-0.00977,-0.01034,0.08819,-0.04196,-0.08049,-0.01591,0.00418,-0.04029,0,0,,0.9995387122,0.0004612878,0.0010406666,-0.001040667,0,12,12,0.0010406666,0.9989593334,0,0
3270,0.00281,-0.0083,-0.422,-0.17601,0.00738,0.00397,-0.40896,-0.01688,-0.03298,-0.04716,-0.01043,0.00959,-0.00748,-0.20751,-0.22194,0.00731,0.03349,-0.05593,-0.01538,0.01888,0.03035,-0.01536,0.06395,-0.21284,-0.00995,-0.02072,0.01737,-0.0141,0.03011,-0.0184,-0.24403,-0.6185,0.01914,-0.46533,-0.03436,0.00386,0.03484,-0.13968,-0.0074,0.02753,-0.01488,-0.00672,0.00609,-0.09263,-0.03755,0.07901,0.03638,-0.49375,-0.36279,-0.01776,-0.02835,-0.02088,-0.11746,0.009,0.01216,-0.00916,-0.01469,-0.0267,-0.24362,-0.01192,-0.28343,-0.04277,0,0,,0.9999024153,0.0000975847,0.0004928064,-0.000492806,0,17,17,0.0004928064,0.9995071936,0,0
3295,-0.07583,-0.07196,0.48297,-0.02612,0.00756,-0.01084,-0.4132,0.05742,-0.34768,-0.15501,-0.01235,-0.00738,-0.00741,-0.2088,0.27504,-0.0094,0.00049,-0.04988,-0.01555,-0.42431,0.00392,-0.03943,0.24852,-0.18076,-0.00999,-0.015,-0.26804,-0.02626,-0.00485,-0.02765,0.75299,-0.67926,-0.46948,1.31041,-0.02479,-0.00148,-0.01925,-0.0245,-0.00738,-0.01466,-0.02398,-0.0173,0.00387,-0.01237,-0.03543,-0.3604,0.00813,0.39575,-0.35314,-0.02703,-0.0076,-0.01622,-0.06624,0.00893,0.00298,-0.00909,-0.02313,-0.03227,0.08153,-0.01871,0.59012,-0.01425,0,0,,0.9998829281,0.0001170719,0.0003628529,-0.000362853,0,18,18,0.0003628529,0.9996371471,0,0
3297,0.24473,0.04688,-0.53206,-0.19386,0.0065,-0.06239,-0.65069,-0.0483,1.03744,0.0572,-0.00352,0.06131,-0.01608,0.08789,-0.41977,0.05824,0.19137,0.01941,-0.01643,1.06618,0.15836,0.00837,-0.28933,0.0312,-0.00936,-0.02117,-0.53558,0.00079,0.2104,0.00279,-0.55308,-0.21145,-1.34786,-0.48952,-0.03327,-0.05643,-0.17493,-0.12894,-0.00743,0.20551,0.01498,0.0127,0.00627,-0.23863,-0.01635,0.99974,0.20155,-0.31771,0.83067,0.00347,-0.02279,-0.01991,-0.1275,0.00614,0.04797,-0.01262,-0.01905,-0.04443,-0.33631,0.00898,-0.59094,-0.04214,1,1,,0.1145597236,0.8854402764,-0.419125357,0.4191253573,1,1,1,0.5808746427,0.5808746427,1,1
3298,-0.14994,0.01345,-1.17813,-0.26058,0.00646,-0.01605,-0.12849,-0.00591,-0.54148,-0.21316,-0.01287,-0.02079,-3.79137,-0.54053,-0.31392,-0.02261,-0.01748,-0.03028,-0.01637,-0.56484,-0.01374,-0.02089,0.08373,-0.52443,-0.01013,-0.02368,-0.65842,-0.01482,-0.0192,-0.01341,-0.38028,0.13469,-0.57323,-0.38188,-0.03418,-0.02342,-0.03054,-0.14079,-0.0064,-0.0273,-0.01853,-0.0147,0.00324,-0.23315,-0.0285,-0.38172,-0.00959,-0.56549,0.38856,-0.01276,-0.02752,-0.02242,-0.14871,0.00892,-0.00453,-0.00889,-0.01984,-0.03965,-0.07695,-0.00817,-0.4057,-0.04137,0,0,,0.9955800413,0.0044199587,0.0072710143,-0.007271014,0,6,6,0.0072710143,0.9927289857,0,0
3301,0.11776,0.07617,1.69001,0.08097,0.00755,0.03577,-0.35488,-0.08536,0.41373,0.03434,-0.01192,0.03368,-0.00594,-0.2333,-0.48916,0.03103,0.02048,-0.02234,-0.01658,0.53039,0.0203,0.03503,-0.1062,-0.25638,-0.00997,0.17957,-0.32725,-0.02251,0.01633,-0.0269,0.54841,-0.59257,0.58307,1.88994,-0.03436,0.00079,0.01425,-0.10975,-0.0074,0.01147,-0.01812,-0.01555,0.00431,-0.02509,-0.02446,0.68349,0.04245,-0.01187,0.06035,-0.02628,0.18279,0.1837,-0.00506,0.0098,0.04114,-0.00996,0.00258,-0.04104,-0.03805,-0.01841,0.48664,0.62452,0,0,,0.9998466234,0.0001533766,0.0006056409,-0.000605641,0,15,15,0.0006056409,0.9993943591,0,0
3312,-0.07959,0.07203,-0.20392,-0.14282,0.00648,-0.01175,-0.2135,-0.08011,0.28225,-0.16155,-0.01191,-0.00834,0.03767,-0.44352,-0.48033,-0.01035,0.00131,0.03662,-0.01629,0.28896,0.00468,-0.03984,-0.32415,-0.4228,-0.00994,-0.01969,-1.46089,-0.00881,0.02261,-0.01704,-0.28973,-0.17521,0.3169,-0.4631,-0.03469,0.02626,0.06071,-0.14598,-0.00739,0.04771,-0.01237,-0.01894,0.00383,-0.26348,0.00079,0.30309,0.05741,-0.57753,-0.28511,-0.0164,-0.03352,-0.01838,-0.12422,0.01067,0.00337,-0.00937,0.00612,-0.04508,0.28975,-0.01229,-0.26656,-0.0408,0,0,,0.9932433235,0.0067566765,0.0172235678,-0.017223568,0,3,3,0.0172235678,0.9827764322,0,0
3313,-0.10407,0.07639,0.21068,-0.08672,0.00744,-0.02231,0.37798,-0.08563,-0.26651,-0.18445,-0.0117,-0.01239,0.00822,-0.36079,-0.4896,-0.01433,-0.00371,-0.02965,-0.01582,-0.63153,-0.00041,-0.06157,-0.30309,-0.33594,-0.01005,-0.01691,-1.3255,-0.01692,0.00108,-0.02337,0.04069,0.22748,-1.06626,0.10202,-0.03449,0.00874,-0.05988,-0.058,-0.00725,-0.02711,-0.01801,-0.01425,0.0037,-0.08197,-0.02888,-0.71091,-0.0225,-0.45128,-0.17628,-0.02275,-0.03097,-0.01627,-0.11869,0.00835,-0.00125,-0.00924,0.00459,-0.03978,-0.09479,-0.01527,-0.06366,-0.03077,0,0,,0.9963769033,0.0036230967,0.0046692062,-0.004669206,0,7,7,0.0046692062,0.9953307938,0,0
3317,-0.06224,0.05166,0.47591,-0.07721,0.00771,-0.01605,0.1375,-0.05431,-0.12417,-0.1471,-0.01236,-0.00457,0.05703,-0.46584,-0.43233,-0.00663,0.00537,-0.03174,-0.01645,-0.12996,0.0079,0.07473,-0.23254,-0.45313,-0.00991,-0.0126,-1.38486,-0.01556,0.01225,-0.01835,-0.24559,0.13165,-0.39645,-0.12775,-0.03374,-0.0399,-0.01445,-0.11642,-0.0073,0.00443,-0.00758,-0.0029,0.00398,-0.01976,-0.02868,0.0802,0.03097,-0.22273,0.17127,-0.01772,-0.01706,-0.0148,-0.11663,0.00923,0.00564,-0.00947,-0.01509,-0.03934,-0.27615,-0.01206,-0.27721,-0.02526,0,0,,0.993882669,0.006117331,0.0270802758,-0.027080276,0,2,2,0.0270802758,0.9729197242,0,0
3325,-0.34527,0.02447,-0.32066,-0.17042,0.00683,0.02559,-0.54679,-0.01987,-1.22312,-0.36041,-0.01599,-0.05465,-0.04802,-0.81022,-0.35277,-0.05595,-0.10564,0.02195,-0.01589,-1.25955,-0.10206,-0.14315,-0.3008,-0.81225,-0.04499,-0.02004,-1.71544,-0.00659,-0.11722,-0.00933,-0.44811,-0.0936,-1.42665,-0.78154,-0.03419,-0.0123,-0.16502,-0.12826,-0.00755,-0.12414,0.00221,-0.00119,0.00219,-0.1542,-0.01527,-1.00315,-0.11627,-0.35654,0.23774,-0.00867,-0.02293,-0.01873,-0.12595,0.00633,-0.02742,-0.00663,-0.01651,-0.04454,-0.28698,-0.00199,-0.50852,-0.04256,0,0,,0.9967016714,0.0032983286,0.0133885701,-0.01338857,0,4,4,0.0133885701,0.9866114299,0,0
3341,0.28617,-0.07202,0.48911,-0.01986,0.00772,0.10123,-0.29752,0.08937,1.10917,0.3556,-0.0095,0.07118,-0.0226,1.39442,0.27583,0.06795,0.05463,-0.05955,-0.01527,1.19184,0.04724,0.14249,0.3279,1.24073,-0.00993,-0.01506,0.74292,-0.02604,0.05252,-0.02651,0.46288,-0.3282,1.31233,0.979,-0.02801,0.02452,0.05916,0.00209,-0.00745,0.0465,-0.02343,-0.01518,0.00844,0.06551,-0.03821,0.73852,0.05404,0.37825,-0.38997,-0.02589,-0.00328,-0.01442,0.16976,0.01055,0.02764,-0.01071,-0.02294,-0.02108,-0.05617,-0.01838,0.47658,-0.01893,0,0,,0.9998276907,0.0001723093,0.0004100142,-0.000410014,0,18,18,0.0004100142,0.9995899858,0,0
3351,-0.19033,0.12703,-0.51662,-0.19277,0.02964,-0.01605,0.97808,-0.14978,-0.08544,-0.21602,-0.01349,-0.02944,-0.08086,-0.64862,-0.5774,-0.03112,-0.01609,-0.01544,-0.01471,-0.15764,-0.01107,-0.04392,-0.28032,-0.62965,-0.00997,-0.021,-0.23895,-0.01689,-0.01476,-0.01548,-0.33207,0.27166,-0.15722,0.67538,-0.03354,-0.12304,-0.00408,-0.15183,-0.00716,-0.00353,-0.01287,-0.01111,0.00345,-0.18516,-0.02253,0.11445,0.02817,-0.31387,1.70764,-0.01489,-0.03362,-0.02013,-0.12667,0.00943,-0.05655,-0.00882,-0.00027,-0.04193,-0.18013,-0.01016,-0.35027,0.0149,0,0,,0.9969608956,0.0030391044,0.0601619993,-0.060161999,0,1,1,0.0601619993,0.9398380007,0,0
3353,0.65591,0.07833,2.63926,1.05441,0.00938,-0.12822,0.60384,-0.08809,2.66012,2.06855,-0.00668,0.1397,-0.02006,0.52728,-0.49361,0.13542,0.13656,-0.04471,-0.0086,2.73416,0.12139,-0.03466,-0.37954,0.46221,-0.00946,0.12254,-3.01313,-0.02504,0.14689,-0.028,0.87139,-0.00703,3.25307,0.31782,-0.03438,0.08344,0.20006,1.40161,-0.00744,0.14535,-0.02141,-0.01543,0.00983,1.24389,-0.02886,2.42558,0.16319,-0.04946,-1.06012,-0.02738,0.06579,0.12588,-0.1246,0.01335,0.14802,-0.01285,0.02395,-0.03519,-0.04412,-0.02001,1.35701,0.13057,0,0,,0.9743539982,0.0256460018,0.0076443386,-0.007644339,0,6,6,0.0076443386,0.9923556614,0,0
3355,-0.04937,-0.109,-0.23578,-0.11461,0.00728,0.09497,-0.3749,0.14862,-0.23992,-0.08556,-0.01082,-0.00157,-0.01908,0.37055,1.02039,-0.00368,0.01049,-0.0352,-0.01783,-0.23624,0.01177,0.12656,0.47509,0.39614,-0.00998,-0.02008,0.06255,-0.02432,0.00574,-0.02541,0.27289,-0.61741,-0.26213,-0.29791,-0.03199,0.06591,-0.00182,-0.10951,-0.00744,-0.00106,-0.02222,-0.01781,0.00415,-0.15013,-0.02963,-0.339,-0.00399,0.01969,-0.82824,-0.02479,-0.01439,-0.01879,-0.09788,0.00951,0.00424,-0.00967,-0.02316,-0.03851,0.13105,-0.01727,0.20795,-0.04146,0,0,,0.9998879652,0.0001120348,0.0002687428,-0.000268743,0,20,20,0.0002687428,0.9997312572,0,0
